species,food,protein_g,fat_g,carbs_g,fiber_g,sugar_g,calories,omega3_mg,omega6_mg,bioavailability_score,glycemic_index,ingredient_cost_usd,toxin_flag,protein_match,fat_match,carb_tolerance,sugar_risk,omega_balance,bioavailability_match,glycemic_risk,digestibility_index,fiber_compatibility,predicted_caloric_density,health_grade
Guinea Pig,Zucchini,1.2,0.3,3.1,1.0,2.5,17.0,10.0,30.0,0.65,15.0,0.12,0.0,0.06,1.0,1.0,0.125,0.14166666666666666,0.65,0.15,0.5018832391713748,0.1,0.2966,D
Guinea Pig,Bell Pepper,0.9,0.3,6.0,2.1,4.2,31.0,8.0,50.0,0.62,15.0,0.2,0.0,0.045,1.0,1.0,0.21000000000000002,0.14944444444444444,0.62,0.15,0.5573806881243063,0.21000000000000002,0.2949,D
Guinea Pig,Kale,4.3,0.9,8.8,3.6,2.3,49.0,180.0,110.0,0.6,15.0,0.25,0.0,0.215,1.0,1.0,0.11499999999999999,0.6527777777777778,0.6,0.15,0.44524236983842,0.36,0.2979,B
Guinea Pig,Cabbage,1.3,0.1,5.8,2.5,3.2,25.0,50.0,20.0,0.55,10.0,0.08,0.0,0.065,1.0,1.0,0.16,0.5277777777777778,0.55,0.1,0.4750260145681583,0.25,0.3027,C
Guinea Pig,Cauliflower,1.9,0.3,5.0,2.0,1.9,25.0,30.0,10.0,0.58,15.0,0.15,0.0,0.095,1.0,1.0,0.095,0.3138888888888889,0.58,0.15,0.4556677890011223,0.2,0.2963,B
Guinea Pig,Asparagus,2.2,0.1,3.9,2.1,1.9,20.0,10.0,80.0,0.65,15.0,0.35,0.0,0.11000000000000001,1.0,1.0,0.095,0.2111111111111111,0.65,0.15,0.4750304506699148,0.21000000000000002,0.2751,C
Guinea Pig,Beet,1.6,0.2,9.6,2.8,6.8,43.0,5.0,60.0,0.55,61.0,0.15,0.0,0.08,1.0,1.0,0.33999999999999997,0.13333333333333333,0.55,0.61,0.48679514632405424,0.27999999999999997,0.3034,E
Guinea Pig,Corn (Sweet),3.4,1.5,19.0,2.7,6.3,86.0,18.0,960.0,0.68,52.0,0.1,0.0,0.16999999999999998,1.0,1.0,0.315,0.6799999999999999,0.68,0.52,0.5876543209876544,0.27,0.3355,C
Guinea Pig,Lentils (Cooked),9.0,0.4,20.1,7.9,1.8,116.0,40.0,250.0,0.65,32.0,0.15,0.0,0.45,1.0,1.0,0.09,0.7472222222222222,0.65,0.32,0.49175898405836266,0.79,0.3436,A
Guinea Pig,Chickpeas (Cooked),8.9,2.6,27.4,7.6,4.8,164.0,40.0,2450.0,0.62,28.0,0.18,0.0,0.445,1.0,1.0,0.24,0.9,0.62,0.28,0.4941926668184924,0.76,0.3611,A
Guinea Pig,Black Beans (Cooked),8.9,0.5,23.7,8.7,0.3,132.0,30.0,120.0,0.6,30.0,0.12,0.0,0.445,1.0,1.0,0.015,0.4666666666666667,0.6,0.3,0.4705882352941177,0.8699999999999999,0.3496,A
Guinea Pig,Tofu,8.0,4.8,1.9,0.3,0.6,76.0,370.0,2890.0,0.7,15.0,0.3,0.0,0.4,0.8,1.0,0.03,1.0,0.7,0.15,0.15083251714005871,0.03,0.3114,A
Guinea Pig,Sardine,24.6,11.5,0.0,0.0,0.0,208.0,1480.0,120.0,0.93,0.0,0.55,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.93,0.0,0.0,0.0,0.3955,A
Guinea Pig,Shrimp,24.0,0.3,0.2,0.0,0.0,99.0,540.0,50.0,0.91,0.0,0.8,0.0,1.0,1.0,1.0,0.0,0.5694444444444444,0.91,0.0,0.007517554729450641,0.0,0.2901,A
Guinea Pig,Cod,17.8,0.7,0.0,0.0,0.0,82.0,200.0,10.0,0.92,0.0,0.7,0.0,0.89,1.0,1.0,0.0,0.5138888888888888,0.92,0.0,0.0,0.0,0.2887,B
Guinea Pig,Mackerel,18.6,13.9,0.0,0.0,0.0,205.0,2670.0,190.0,0.94,0.0,0.65,0.0,0.93,0.0,1.0,0.0,0.7638888888888888,0.94,0.0,0.0,0.0,0.3849,A
Guinea Pig,Liver (Beef),20.4,3.6,3.9,0.0,0.0,135.0,30.0,350.0,0.9,0.0,0.4,0.0,1.0,1.0,1.0,0.0,0.7861111111111111,0.9,0.0,0.1443850267379679,0.0,0.3545,A
Guinea Pig,Liver (Chicken),16.9,4.8,0.7,0.0,0.0,119.0,50.0,650.0,0.89,0.0,0.35,0.0,0.845,0.8,1.0,0.0,1.0,0.89,0.0,0.03537762634866553,0.0,0.3474,A
Guinea Pig,Heart (Beef),17.7,3.9,0.1,0.0,0.0,112.0,20.0,280.0,0.88,0.0,0.3,0.0,0.885,1.0,1.0,0.0,0.5888888888888889,0.88,0.0,0.004941044357102751,0.0,0.3467,A
Guinea Pig,Kidney (Beef),17.4,3.1,0.3,0.0,0.0,99.0,40.0,300.0,0.85,0.0,0.35,0.0,0.8699999999999999,1.0,1.0,0.0,0.8166666666666667,0.85,0.0,0.01439864483342744,0.0,0.3304,A
Guinea Pig,Bone Meal,12.0,6.0,0.0,0.0,0.0,100.0,10.0,50.0,0.4,0.0,0.15,0.0,0.6,0.5,1.0,0.0,0.16944444444444445,0.4,0.0,0.0,0.0,0.3161,C
Guinea Pig,Kelp,1.7,0.6,9.6,1.3,0.6,43.0,20.0,10.0,0.35,22.0,0.2,0.0,0.08499999999999999,1.0,1.0,0.03,0.2138888888888889,0.35,0.22,0.30253766851704994,0.13,0.2917,D
Guinea Pig,Spirulina,57.5,7.7,23.9,3.6,3.1,290.0,820.0,1250.0,0.5,0.0,1.5,0.0,1.0,0.07499999999999996,1.0,0.155,1.0,0.5,0.0,0.1617456769791789,0.36,0.2628,A
Guinea Pig,Wheatgrass,24.0,2.0,52.0,36.0,0.5,349.0,10.0,80.0,0.4,15.0,0.6,0.0,1.0,1.0,1.0,0.025,0.2111111111111111,0.4,0.15,0.3142576555664673,1.0,0.3486,A
Guinea Pig,Honey,0.3,0.0,82.4,0.2,82.1,304.0,0.0,0.0,0.5,58.0,0.5,0.0,0.015,1.0,0.24571428571428555,1.0,0.0,0.5,0.58,0.49813050295501143,0.02,0.3682,F
Guinea Pig,Xylitol,0.0,0.0,100.0,0.0,0.0,240.0,0.0,0.0,0.1,7.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.07,0.09999000099990002,0.0,0.1687,E
Guinea Pig,Cinnamon,4.0,1.2,80.6,53.1,2.2,247.0,10.0,40.0,0.3,5.0,0.8,0.0,0.2,1.0,0.2971428571428576,0.11000000000000001,0.15555555555555556,0.3,0.05,0.2912642509621669,1.0,0.2776,D
Guinea Pig,Turmeric,7.8,9.9,64.9,21.1,3.2,312.0,30.0,60.0,0.25,0.0,0.9,0.0,0.39,0.0,0.7457142857142856,0.16,0.3833333333333333,0.25,0.0,0.22918665387485337,1.0,0.2707,C
Guinea Pig,Ginger,1.8,0.8,17.8,2.0,1.7,80.0,30.0,100.0,0.45,0.0,0.35,0.0,0.09,1.0,1.0,0.08499999999999999,0.4388888888888889,0.45,0.0,0.41230911614993054,0.2,0.293,C
Guinea Pig,Parsley,3.0,0.8,6.3,3.3,0.9,36.0,8.0,120.0,0.55,5.0,0.2,0.0,0.15,1.0,1.0,0.045,0.24666666666666665,0.55,0.05,0.4187153053132434,0.32999999999999996,0.2954,C
Guinea Pig,Coconut Oil,0.0,99.1,0.0,0.0,0.0,862.0,0.0,1800.0,0.85,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.5,0.85,0.0,0.0,0.0,0.8099,D
Guinea Pig,Fish Oil,0.0,100.0,0.0,0.0,0.0,902.0,35310.0,1540.0,0.9,0.0,1.2,0.0,0.0,0.0,1.0,0.0,1.0,0.9,0.0,0.0,0.0,0.81,C
Guinea Pig,Olive Oil,0.0,100.0,0.0,0.0,0.0,884.0,760.0,9760.0,0.85,0.0,0.8,0.0,0.0,0.0,1.0,0.0,1.0,0.85,0.0,0.0,0.0,0.8044,C
Guinea Pig,Butter,0.9,81.1,0.1,0.0,0.1,717.0,320.0,2170.0,0.82,0.0,0.5,0.0,0.045,0.0,1.0,0.005,1.0,0.82,0.0,0.08118811881188119,0.0,0.7073,B
Guinea Pig,Pumpkin Seeds,30.2,49.1,10.7,6.0,1.4,559.0,120.0,20700.0,0.72,25.0,0.65,0.0,1.0,0.0,1.0,0.06999999999999999,1.0,0.72,0.25,0.2563206139415903,0.6,0.548,A
Guinea Pig,Hemp Seeds,31.6,48.8,8.7,4.0,1.5,553.0,8680.0,28700.0,0.75,0.0,0.95,0.0,1.0,0.0,1.0,0.075,1.0,0.75,0.0,0.2149627623561273,0.4,0.5276,A
Guinea Pig,Cranberry,0.5,0.1,12.2,4.6,4.0,46.0,20.0,30.0,0.5,45.0,0.7,0.0,0.025,1.0,1.0,0.2,0.24166666666666667,0.5,0.45,0.48526863084922006,0.45999999999999996,0.2479,D
Guinea Pig,Papaya,0.5,0.3,10.8,1.7,7.8,43.0,25.0,5.0,0.6,60.0,0.3,0.0,0.025,1.0,1.0,0.39,0.2569444444444444,0.6,0.6,0.5764796310530361,0.16999999999999998,0.2901,C
Guinea Pig,Cantaloupe,0.8,0.2,8.2,0.9,7.9,34.0,5.0,3.0,0.58,65.0,0.2,0.0,0.04,1.0,1.0,0.395,0.05416666666666667,0.58,0.65,0.5325933400605448,0.09,0.2953,E
Guinea Pig,Peach,0.9,0.3,9.5,1.5,8.4,39.0,2.0,80.0,0.55,42.0,0.25,0.0,0.045,1.0,1.0,0.42000000000000004,0.1311111111111111,0.55,0.42,0.5079764903442486,0.15,0.2917,D
Guinea Pig,Plum,0.7,0.3,11.4,1.4,9.9,46.0,35.0,45.0,0.52,39.0,0.25,0.0,0.034999999999999996,1.0,1.0,0.495,0.4125,0.52,0.39,0.49267209474463364,0.13999999999999999,0.2936,E
Guinea Pig,Venison,30.2,3.2,0.0,0.0,0.0,158.0,80.0,200.0,0.93,0.0,1.5,0.0,1.0,1.0,1.0,0.0,0.7777777777777778,0.93,0.0,0.0,0.0,0.2643,A
Guinea Pig,Bison,28.4,7.2,0.0,0.0,0.0,188.0,100.0,250.0,0.92,0.0,1.8,0.0,1.0,0.19999999999999996,1.0,0.0,0.8472222222222222,0.92,0.0,0.0,0.0,0.2545,A
Guinea Pig,Quail Egg,13.1,11.1,0.4,0.0,0.4,158.0,40.0,950.0,0.9,0.0,0.5,0.0,0.655,0.0,1.0,0.02,0.9,0.9,0.0,0.02664692820133235,0.0,0.3606,B
Guinea Pig,Anchovy,20.4,4.8,0.0,0.0,0.0,131.0,1478.0,97.0,0.91,0.0,0.55,0.0,1.0,0.8,1.0,0.0,0.6347222222222222,0.91,0.0,0.0,0.0,0.3377,A
Guinea Pig,Herring,17.9,9.0,0.0,0.0,0.0,158.0,1729.0,130.0,0.92,0.0,0.5,0.0,0.8949999999999999,0.0,1.0,0.0,0.6805555555555556,0.92,0.0,0.0,0.0,0.3631,B
Guinea Pig,Trout,19.9,3.5,0.0,0.0,0.0,119.0,812.0,280.0,0.91,0.0,0.85,0.0,0.9949999999999999,1.0,1.0,0.0,0.8888888888888888,0.91,0.0,0.0,0.0,0.2992,A
Guinea Pig,Rabbit Meat,20.1,3.5,0.0,0.0,0.0,114.0,220.0,900.0,0.88,0.0,1.2,0.0,1.0,1.0,1.0,0.0,1.0,0.88,0.0,0.0,0.0,0.258,A
Guinea Pig,Goat Meat,20.6,2.3,0.0,0.0,0.0,109.0,40.0,290.0,0.87,0.0,1.1,0.0,1.0,1.0,1.0,0.0,0.8027777777777778,0.87,0.0,0.0,0.0,0.2638,A
Guinea Pig,Barley (Cooked),2.3,0.4,28.2,3.8,0.3,123.0,20.0,350.0,0.6,28.0,0.1,0.0,0.11499999999999999,1.0,1.0,0.015,0.6861111111111111,0.6,0.28,0.5596036141066745,0.38,0.3474,B
Guinea Pig,Millet (Cooked),3.5,1.0,23.7,1.3,0.0,119.0,10.0,600.0,0.58,71.0,0.12,0.0,0.175,1.0,1.0,0.0,0.6,0.58,0.71,0.5085934759733426,0.13,0.3417,B
Guinea Pig,Buckwheat (Cooked),3.4,0.6,19.9,2.7,0.9,92.0,40.0,350.0,0.65,54.0,0.15,0.0,0.16999999999999998,1.0,1.0,0.045,0.8861111111111111,0.65,0.54,0.5647827758554402,0.27,0.3315,A
Guinea Pig,Amaranth (Cooked),3.8,1.6,18.7,2.1,0.0,102.0,30.0,1100.0,0.6,35.0,0.3,0.0,0.19,1.0,1.0,0.0,0.8,0.6,0.35,0.5071109305160503,0.21000000000000002,0.3176,B
Guinea Pig,Sorghum (Cooked),3.5,0.6,23.9,1.6,0.0,111.0,15.0,700.0,0.55,62.0,0.1,0.0,0.175,1.0,1.0,0.0,0.65,0.55,0.62,0.4834539813857291,0.16,0.3375,C
Guinea Pig,Cricket Flour,65.0,14.0,5.0,3.0,0.0,420.0,200.0,3200.0,0.8,0.0,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.8,0.0,0.087659224763731,0.3,0.3113,A
Guinea Pig,Duck Egg,13.3,13.8,1.5,0.0,1.2,185.0,100.0,1400.0,0.9,0.0,0.65,0.0,0.665,0.0,1.0,0.06,1.0,0.9,0.0,0.09115462525320729,0.0,0.3645,C
Guinea Pig,Goose Meat,22.8,7.1,0.0,0.0,0.0,161.0,180.0,750.0,0.86,0.0,1.4,0.0,1.0,0.2250000000000001,1.0,0.0,1.0,0.86,0.0,0.0,0.0,0.2677,A
Guinea Pig,Pheasant,23.6,3.6,0.0,0.0,0.0,133.0,150.0,870.0,0.88,0.0,1.6,0.0,1.0,1.0,1.0,0.0,1.0,0.88,0.0,0.0,0.0,0.231,A
Guinea Pig,Ostrich,20.9,2.0,0.0,0.0,0.0,111.0,60.0,300.0,0.89,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.9166666666666667,0.89,0.0,0.0,0.0,0.1768,A
Guinea Pig,Crab Meat,18.1,1.1,0.0,0.0,0.0,83.0,380.0,20.0,0.88,0.0,1.5,0.0,0.905,1.0,1.0,0.0,0.5277777777777778,0.88,0.0,0.0,0.0,0.2068,A
Guinea Pig,Mussel,11.9,2.2,3.7,0.0,0.0,86.0,680.0,18.0,0.82,0.0,0.7,0.0,0.595,1.0,1.0,0.0,0.525,0.82,0.0,0.19436258808456117,0.0,0.2848,A
Guinea Pig,Clam,14.7,1.0,2.6,0.0,0.0,86.0,284.0,12.0,0.8,0.0,0.65,0.0,0.735,1.0,1.0,0.0,0.5166666666666667,0.8,0.0,0.12016175621028308,0.0,0.2885,A
Guinea Pig,Squid,15.6,1.4,3.1,0.0,0.0,92.0,500.0,8.0,0.78,0.0,0.55,0.0,0.78,1.0,1.0,0.0,0.5111111111111111,0.78,0.0,0.12923570283270977,0.0,0.3008,B
Guinea Pig,Oyster,9.5,2.5,4.9,0.0,0.0,81.0,740.0,30.0,0.75,0.0,0.9,0.0,0.475,1.0,1.0,0.0,0.5416666666666666,0.75,0.0,0.2550312283136711,0.0,0.2572,A
Guinea Pig,Tilapia,20.1,1.7,0.0,0.0,0.0,96.0,210.0,200.0,0.9,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.7777777777777778,0.9,0.0,0.0,0.0,0.3172,A
Guinea Pig,Catfish,13.0,7.0,0.0,0.0,0.0,119.0,320.0,440.0,0.86,0.0,0.45,0.0,0.65,0.25,1.0,0.0,1.0,0.86,0.0,0.0,0.0,0.3346,B
Guinea Pig,Lamb Liver,20.4,5.5,1.8,0.0,0.0,139.0,50.0,400.0,0.88,0.0,0.4,0.0,1.0,0.625,1.0,0.0,1.0,0.88,0.0,0.07131922557406574,0.0,0.3551,A
Guinea Pig,Chicken Gizzard,17.7,2.1,0.0,0.0,0.0,94.0,20.0,300.0,0.84,0.0,0.25,0.0,0.885,1.0,1.0,0.0,0.6166666666666667,0.84,0.0,0.0,0.0,0.3364,A
Guinea Pig,Turkey Liver,18.3,4.4,2.3,0.0,0.0,128.0,60.0,500.0,0.87,0.0,0.35,0.0,0.915,0.8999999999999999,1.0,0.0,1.0,0.87,0.0,0.09708879184861716,0.0,0.3516,A
Guinea Pig,Rhubarb,0.9,0.2,4.5,1.8,1.1,21.0,5.0,20.0,0.4,15.0,0.25,0.8,0.045,1.0,1.0,0.05500000000000001,0.07777777777777778,0.4,0.15,0.34951456310679613,0.18,0.2815,F
Guinea Pig,Iceberg Lettuce,0.9,0.1,3.0,1.2,2.0,14.0,5.0,20.0,0.3,15.0,0.08,0.5,0.045,1.0,1.0,0.1,0.07777777777777778,0.3,0.15,0.24657534246575347,0.12,0.2953,E
Guinea Pig,Macadamia Nut,7.9,75.8,13.8,8.6,4.6,718.0,200.0,1290.0,0.7,10.0,2.2,0.0,0.395,0.0,1.0,0.22999999999999998,1.0,0.7,0.1,0.5173210161662816,0.86,0.4709,A
Guinea Pig,Raw Potato,2.0,0.1,17.5,2.2,0.8,77.0,10.0,30.0,0.35,78.0,0.08,0.8,0.1,1.0,1.0,0.04,0.14166666666666666,0.35,0.78,0.31759557807461997,0.22000000000000003,0.313,F
Guinea Pig,Alcohol (Ethanol),0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,0.05,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.259,F
Guinea Pig,Caffeine Extract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.8,0.0,1.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,F
Guinea Pig,Apple Seeds,18.0,33.5,30.0,25.0,2.0,470.0,5.0,200.0,0.2,10.0,0.1,0.0,0.9,0.0,1.0,0.1,0.3277777777777778,0.2,0.1,0.15066429256266267,1.0,0.3631,B
Guinea Pig,Lily (Plant),3.0,0.5,8.0,2.0,1.0,45.0,2.0,10.0,0.1,15.0,0.3,0.0,0.15,1.0,1.0,0.05,0.033888888888888885,0.1,0.15,0.07686395080707148,0.2,0.2735,D
Guinea Pig,Bread (White),9.0,3.2,49.0,2.7,5.3,265.0,50.0,650.0,0.55,75.0,0.12,0.0,0.45,1.0,1.0,0.265,1.0,0.55,0.75,0.46837423818151874,0.27,0.4014,A
Guinea Pig,Citrus Peel,1.5,0.2,16.0,10.6,4.0,47.0,10.0,30.0,0.3,0.0,0.1,0.0,0.075,1.0,1.0,0.2,0.14166666666666666,0.3,0.0,0.28388473852721446,1.0,0.301,C
Guinea Pig,Mammal Meat (Generic),22.0,8.0,0.0,0.0,0.0,170.0,60.0,400.0,0.85,0.0,0.6,0.0,1.0,0.0,1.0,0.0,1.0,0.85,0.0,0.0,0.0,0.3524,B
Turtle,Chicken Breast,31.0,3.6,0.0,0.0,0.0,165.0,70.0,600.0,0.92,0.0,0.55,0.0,1.0,1.0,1.0,0.0,1.0,0.92,0.0,0.782,0.7,0.3631,A
Turtle,Beef (Ground 85%),26.1,15.0,0.0,0.0,0.0,250.0,50.0,520.0,0.9,0.0,0.65,0.0,0.87,0.0,1.0,0.0,0.8571428571428572,0.9,0.0,0.765,0.7,0.41,A
Turtle,Salmon,20.4,6.3,0.0,0.0,0.0,140.0,2260.0,170.0,0.95,0.0,1.2,0.0,0.6799999999999999,0.95,1.0,0.0,0.67,0.95,0.0,0.8075,0.7,0.2834,A
Turtle,Tuna,23.3,1.0,0.0,0.0,0.0,109.0,1600.0,40.0,0.93,0.0,0.9,0.0,0.7766666666666667,1.0,1.0,0.0,0.54,0.93,0.0,0.7905,0.7,0.2888,A
Turtle,Turkey Breast,29.0,1.0,0.0,0.0,0.0,135.0,40.0,410.0,0.91,0.0,0.6,0.0,0.9666666666666667,1.0,1.0,0.0,0.6957142857142857,0.91,0.0,0.7735,0.7,0.3356,A
Turtle,Lamb,25.5,16.5,0.0,0.0,0.0,258.0,100.0,850.0,0.88,0.0,0.85,0.0,0.85,0.0,1.0,0.0,1.0,0.88,0.0,0.748,0.7,0.3916,A
Turtle,Pork Loin,27.3,8.0,0.0,0.0,0.0,196.0,30.0,700.0,0.87,0.0,0.55,0.0,0.91,0.6666666666666667,1.0,0.0,0.7142857142857143,0.87,0.0,0.7394999999999999,0.7,0.3776,A
Turtle,Duck,19.0,11.2,0.0,0.0,0.0,201.0,90.0,1100.0,0.86,0.0,1.0,0.0,0.6333333333333333,0.13333333333333353,1.0,0.0,1.0,0.86,0.0,0.731,0.7,0.3344,A
Turtle,Egg (Whole),12.6,9.5,0.7,0.0,0.4,143.0,74.0,1150.0,0.94,0.0,0.25,0.0,0.42,0.41666666666666674,1.0,0.02,1.0,0.94,0.0,0.7989999999999999,0.7,0.3795,A
Turtle,Egg (White),10.9,0.2,0.7,0.0,0.7,52.0,0.0,0.0,0.88,0.0,0.2,0.0,0.36333333333333334,1.0,1.0,0.034999999999999996,0.0,0.88,0.0,0.748,0.7,0.3156,A
Turtle,Cottage Cheese,11.1,4.3,3.4,0.0,2.7,98.0,20.0,80.0,0.8,27.0,0.4,0.0,0.37,1.0,1.0,0.135,0.22285714285714286,0.8,0.27,0.68,0.7,0.321,A
Turtle,Yogurt (Plain),3.5,3.3,4.7,0.0,4.7,61.0,10.0,50.0,0.78,36.0,0.3,0.0,0.11666666666666667,1.0,1.0,0.23500000000000001,0.12142857142857143,0.78,0.36,0.663,0.7,0.307,C
Turtle,Milk (Whole),3.3,3.3,4.8,0.0,5.1,61.0,30.0,120.0,0.75,31.0,0.15,0.5,0.11,1.0,1.0,0.255,0.3342857142857143,0.75,0.31,0.6375,0.7,0.3206,E
Turtle,Cheese (Cheddar),25.0,33.1,1.3,0.0,0.5,403.0,100.0,650.0,0.82,0.0,0.7,0.0,0.8333333333333334,0.0,1.0,0.025,1.0,0.82,0.0,0.697,0.7,0.487,A
Turtle,Rice (White Cooked),2.7,0.3,28.2,0.4,0.1,130.0,5.0,30.0,0.7,73.0,0.08,0.0,0.09000000000000001,1.0,1.0,0.005,0.06571428571428571,0.7,0.73,0.595,0.74,0.3628,B
Turtle,Rice (Brown Cooked),2.6,0.9,23.5,1.8,0.4,111.0,10.0,90.0,0.68,55.0,0.1,0.0,0.08666666666666667,1.0,1.0,0.02,0.16142857142857142,0.68,0.55,0.5780000000000001,0.88,0.3487,C
Turtle,Oats (Cooked),2.5,1.5,12.0,1.7,0.3,68.0,20.0,860.0,0.65,55.0,0.12,0.0,0.08333333333333333,1.0,1.0,0.015,0.6428571428571428,0.65,0.55,0.5525,0.87,0.3224,B
Turtle,Quinoa (Cooked),4.4,1.9,21.3,2.8,0.9,120.0,50.0,700.0,0.72,53.0,0.35,0.0,0.14666666666666667,1.0,1.0,0.045,0.8571428571428572,0.72,0.53,0.612,0.98,0.3322,A
Turtle,Sweet Potato (Cooked),2.0,0.1,20.1,3.0,6.5,86.0,2.0,4.0,0.74,63.0,0.15,0.0,0.06666666666666667,1.0,1.0,0.325,0.018285714285714287,0.74,0.63,0.629,1.0,0.3345,C
Turtle,Potato (Cooked),1.7,0.1,17.0,1.3,0.8,77.0,5.0,20.0,0.65,78.0,0.1,0.0,0.056666666666666664,1.0,1.0,0.04,0.055714285714285716,0.65,0.78,0.5525,0.8300000000000001,0.3289,C
Turtle,Carrot (Raw),0.9,0.2,9.6,2.8,4.7,41.0,2.0,60.0,0.6,35.0,0.08,0.0,0.030000000000000002,1.0,1.0,0.23500000000000001,0.07428571428571429,0.6,0.35,0.51,0.98,0.3111,B
Turtle,Broccoli,2.8,0.4,7.0,2.6,1.7,34.0,30.0,20.0,0.7,15.0,0.15,0.0,0.09333333333333332,1.0,1.0,0.08499999999999999,0.23428571428571426,0.7,0.15,0.595,0.96,0.3035,B
Turtle,Spinach,2.9,0.4,3.6,2.2,0.4,23.0,140.0,30.0,0.62,15.0,0.2,0.0,0.09666666666666666,1.0,1.0,0.02,0.53,0.62,0.15,0.527,0.92,0.2911,B
Turtle,Green Beans,1.8,0.2,7.0,3.4,3.3,31.0,15.0,40.0,0.68,15.0,0.12,0.0,0.060000000000000005,1.0,1.0,0.16499999999999998,0.14714285714285713,0.68,0.15,0.5780000000000001,0.96,0.3044,C
Turtle,Pumpkin,1.0,0.1,6.5,0.5,2.8,26.0,5.0,3.0,0.72,75.0,0.12,0.0,0.03333333333333333,1.0,1.0,0.13999999999999999,0.038714285714285715,0.72,0.75,0.612,0.75,0.3026,D
Turtle,Peas,5.4,0.4,14.5,5.5,5.9,81.0,45.0,100.0,0.75,48.0,0.15,0.0,0.18000000000000002,1.0,1.0,0.29500000000000004,0.4214285714285715,0.75,0.48,0.6375,0.75,0.3322,B
Turtle,Apple,0.3,0.2,13.8,2.4,10.4,52.0,10.0,40.0,0.55,36.0,0.18,0.0,0.01,1.0,1.0,0.52,0.11142857142857143,0.55,0.36,0.4675,0.94,0.3042,C
Turtle,Banana,1.1,0.3,22.8,2.6,12.2,89.0,30.0,50.0,0.6,51.0,0.12,0.0,0.03666666666666667,1.0,1.0,0.61,0.2642857142857143,0.6,0.51,0.51,0.96,0.3295,D
Turtle,Blueberry,0.7,0.3,14.5,2.4,10.0,57.0,85.0,100.0,0.65,53.0,0.8,0.0,0.02333333333333333,1.0,1.0,0.5,0.6,0.65,0.53,0.5525,0.94,0.2488,C
Turtle,Watermelon,0.6,0.2,7.6,0.4,6.2,30.0,2.0,10.0,0.55,72.0,0.1,0.0,0.02,1.0,1.0,0.31,0.024285714285714285,0.55,0.72,0.4675,0.74,0.3028,D
Turtle,Strawberry,0.7,0.3,7.7,2.0,4.9,32.0,65.0,90.0,0.6,40.0,0.4,0.0,0.02333333333333333,1.0,1.0,0.24500000000000002,0.5542857142857143,0.6,0.4,0.51,0.9,0.2749,B
Turtle,Mango,0.8,0.4,15.0,1.6,13.7,60.0,50.0,20.0,0.58,56.0,0.35,0.0,0.02666666666666667,1.0,1.0,0.6849999999999999,0.37714285714285717,0.58,0.56,0.49299999999999994,0.86,0.2921,B
Turtle,Orange,0.9,0.1,11.8,2.4,9.4,47.0,10.0,30.0,0.5,43.0,0.15,0.0,0.030000000000000002,1.0,1.0,0.47000000000000003,0.10142857142857142,0.5,0.43,0.425,0.94,0.3033,D
Turtle,Pineapple,0.5,0.1,13.1,1.4,9.9,50.0,20.0,8.0,0.55,59.0,0.25,0.0,0.016666666666666666,1.0,1.0,0.495,0.15085714285714286,0.55,0.59,0.4675,0.84,0.2964,D
Turtle,Avocado,2.0,14.7,8.5,6.7,0.7,160.0,110.0,1690.0,0.7,15.0,0.6,0.8,0.06666666666666667,0.0,1.0,0.034999999999999996,1.0,0.7,0.15,0.595,0.63,0.3271,F
Turtle,Coconut (Raw),3.3,33.5,15.2,9.0,6.2,354.0,0.0,370.0,0.55,45.0,0.5,0.0,0.11,0.0,1.0,0.31,0.37,0.55,0.45,0.4675,0.4,0.4014,D
Turtle,Peanut Butter,25.1,50.4,20.0,6.0,9.2,588.0,30.0,7800.0,0.8,14.0,0.4,0.0,0.8366666666666667,0.0,1.0,0.45999999999999996,0.7142857142857143,0.8,0.14,0.68,0.7,0.6259,A
Turtle,Almonds,21.2,49.4,21.7,12.2,4.4,579.0,6.0,12100.0,0.75,15.0,0.85,0.0,0.7066666666666667,0.0,1.0,0.22000000000000003,0.5428571428571428,0.75,0.15,0.6375,0.08000000000000007,0.5527,B
Turtle,Walnuts,15.2,65.2,13.7,6.7,2.6,654.0,9080.0,38100.0,0.78,15.0,0.9,0.0,0.5066666666666666,0.0,1.0,0.13,1.0,0.78,0.15,0.663,0.63,0.6068,A
Turtle,Sunflower Seeds,20.8,51.5,20.0,8.6,2.6,584.0,74.0,23100.0,0.72,35.0,0.5,0.0,0.6933333333333334,0.0,1.0,0.13,1.0,0.72,0.35,0.612,0.44000000000000006,0.577,B
